,Category,Attribute,Percent Of,2024_Golden Gate Park,2024_San Francisco,2023_Golden Gate Park,2023_San Francisco,2022_Golden Gate Park,2022_San Francisco,2021_Golden Gate Park,2021_San Francisco,2020_Golden Gate Park,2020_San Francisco,2019_Golden Gate Park,2019_San Francisco,2018_Golden Gate Park,2018_San Francisco,2017_Golden Gate Park,2017_San Francisco,2016_Golden Gate Park,2016_San Francisco,2015_Golden Gate Park,2015_San Francisco,2014_Golden Gate Park,2014_San Francisco,2013_Golden Gate Park,2013_San Francisco,2012_Golden Gate Park,2012_San Francisco,2011_Golden Gate Park,2011_San Francisco,2010_Golden Gate Park,2010_San Francisco,2000_Golden Gate Park,2000_San Francisco
375,Income,Household Income 40000 to 44999,None,0.0,6774.0,0.0,6485.0,0.0,6629.0,0.0,7242.0,0.0,7180.0,0.0,8401.0,0.0,8703.0,0.0,9090.0,0.0,9521.0,0.0,10048.0,0.0,10111.0,0.0,10533.0,0.0,11229.0,0.0,11813.0,0.0,12388.0,0.0,15386.0
376,Income,"Household Income 40000 to 44999 by Race, American Indian and Alaska Native Alone",None,0.0,75.0,0.0,49.0,0.0,20.0,0.0,11.0,0.0,96.0,0.0,20.0,0.0,46.0,0.0,41.0,0.0,49.0,0.0,31.0,0.0,33.0,0.0,27.0,0.0,50.0,0.0,79.0,0.0,90.0,0.0,29.0
377,Income,"Household Income 40000 to 44999 by Race, Asian Alone",None,0.0,1922.0,0.0,2298.0,0.0,2575.0,0.0,2381.0,0.0,2234.0,0.0,2847.0,0.0,3299.0,0.0,3208.0,0.0,3081.0,0.0,3000.0,0.0,3074.0,0.0,3001.0,0.0,3507.0,0.0,3763.0,0.0,3861.0,0.0,3849.0
378,Income,"Household Income 40000 to 44999 by Race, Black or African American Alone",None,0.0,392.0,0.0,469.0,0.0,566.0,0.0,747.0,0.0,828.0,0.0,780.0,0.0,549.0,0.0,775.0,0.0,828.0,0.0,824.0,0.0,731.0,0.0,983.0,0.0,782.0,0.0,683.0,0.0,709.0,0.0,1213.0
379,Income,"Household Income 40000 to 44999 by Race, Hispanic or Latino",None,0.0,1164.0,0.0,925.0,0.0,837.0,0.0,1132.0,0.0,1200.0,0.0,1545.0,0.0,1491.0,0.0,1669.0,0.0,1560.0,0.0,1706.0,0.0,1641.0,0.0,1790.0,0.0,1727.0,0.0,1659.0,0.0,1555.0,0.0,1818.0
380,Income,"Household Income 40000 to 44999 by Race, Native Hawaiian and Other Pacific Islander Alone",None,0.0,33.0,0.0,57.0,0.0,0.0,0.0,34.0,0.0,14.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,43.0,0.0,52.0,0.0,98.0,0.0,76.0,0.0,56.0
381,Income,"Household Income 40000 to 44999 by Race, Some Other Race Alone",None,0.0,604.0,0.0,486.0,0.0,403.0,0.0,588.0,0.0,585.0,0.0,834.0,0.0,715.0,0.0,714.0,0.0,755.0,0.0,741.0,0.0,623.0,0.0,773.0,0.0,681.0,0.0,680.0,0.0,641.0,0.0,631.0
382,Income,"Household Income 40000 to 44999 by Race, Two or More Races",None,0.0,540.0,0.0,483.0,0.0,334.0,0.0,505.0,0.0,324.0,0.0,262.0,0.0,337.0,0.0,294.0,0.0,322.0,0.0,279.0,0.0,275.0,0.0,209.0,0.0,252.0,0.0,205.0,0.0,220.0,0.0,641.0
383,Income,"Household Income 40000 to 44999 by Race, White Alone",None,0.0,3208.0,0.0,2643.0,0.0,2731.0,0.0,2976.0,0.0,3099.0,0.0,3648.0,0.0,3750.0,0.0,4058.0,0.0,4486.0,0.0,5173.0,0.0,5338.0,0.0,5497.0,0.0,5905.0,0.0,6305.0,0.0,6791.0,0.0,8967.0
384,Income,"Household Income 40000 to 44999 by Race, White Alone, Not Hispanic or Latino",None,0.0,3078.0,0.0,2496.0,0.0,2526.0,0.0,2634.0,0.0,2613.0,0.0,2998.0,0.0,3030.0,0.0,3195.0,0.0,3761.0,0.0,4318.0,0.0,4422.0,0.0,4548.0,0.0,4924.0,0.0,5390.0,0.0,5924.0,0.0,8014.0
385,Income,Household Income 45000 to 49999,None,0.0,7018.0,0.0,6578.0,0.0,6266.0,0.0,6862.0,0.0,6867.0,0.0,6892.0,0.0,7473.0,0.0,8105.0,0.0,8397.0,0.0,8882.0,0.0,9158.0,0.0,9786.0,0.0,9577.0,0.0,9415.0,0.0,10300.0,0.0,13500.0
386,Income,"Household Income 45000 to 49999 by Race, American Indian and Alaska Native Alone",None,0.0,14.0,0.0,41.0,0.0,102.0,0.0,66.0,0.0,25.0,0.0,22.0,0.0,4.0,0.0,5.0,0.0,32.0,0.0,42.0,0.0,55.0,0.0,82.0,0.0,37.0,0.0,44.0,0.0,19.0,0.0,62.0
387,Income,"Household Income 45000 to 49999 by Race, Asian Alone",None,0.0,1973.0,0.0,1896.0,0.0,1753.0,0.0,2262.0,0.0,2552.0,0.0,2439.0,0.0,2550.0,0.0,2653.0,0.0,2563.0,0.0,2794.0,0.0,2996.0,0.0,2899.0,0.0,2633.0,0.0,2810.0,0.0,3215.0,0.0,3511.0
388,Income,"Household Income 45000 to 49999 by Race, Black or African American Alone",None,0.0,775.0,0.0,841.0,0.0,779.0,0.0,466.0,0.0,518.0,0.0,510.0,0.0,474.0,0.0,426.0,0.0,488.0,0.0,473.0,0.0,510.0,0.0,525.0,0.0,567.0,0.0,701.0,0.0,676.0,0.0,835.0
389,Income,"Household Income 45000 to 49999 by Race, Hispanic or Latino",None,0.0,1373.0,0.0,1258.0,0.0,1094.0,0.0,1246.0,0.0,1112.0,0.0,1290.0,0.0,1402.0,0.0,1365.0,0.0,1434.0,0.0,1379.0,0.0,1339.0,0.0,1574.0,0.0,1391.0,0.0,1247.0,0.0,1652.0,0.0,1519.0
390,Income,"Household Income 45000 to 49999 by Race, Native Hawaiian and Other Pacific Islander Alone",None,0.0,0.0,0.0,0.0,0.0,12.0,0.0,20.0,0.0,0.0,0.0,51.0,0.0,56.0,0.0,30.0,0.0,40.0,0.0,33.0,0.0,15.0,0.0,112.0,0.0,125.0,0.0,30.0,0.0,32.0,0.0,21.0
391,Income,"Household Income 45000 to 49999 by Race, Some Other Race Alone",None,0.0,755.0,0.0,666.0,0.0,566.0,0.0,757.0,0.0,572.0,0.0,712.0,0.0,831.0,0.0,817.0,0.0,595.0,0.0,417.0,0.0,379.0,0.0,550.0,0.0,531.0,0.0,327.0,0.0,316.0,0.0,726.0
392,Income,"Household Income 45000 to 49999 by Race, Two or More Races",None,0.0,806.0,0.0,673.0,0.0,417.0,0.0,257.0,0.0,301.0,0.0,319.0,0.0,232.0,0.0,170.0,0.0,194.0,0.0,186.0,0.0,166.0,0.0,208.0,0.0,231.0,0.0,219.0,0.0,280.0,0.0,405.0
393,Income,"Household Income 45000 to 49999 by Race, White Alone",None,0.0,2695.0,0.0,2461.0,0.0,2637.0,0.0,3034.0,0.0,2899.0,0.0,2839.0,0.0,3326.0,0.0,4004.0,0.0,4485.0,0.0,4937.0,0.0,5037.0,0.0,5410.0,0.0,5453.0,0.0,5284.0,0.0,5762.0,0.0,7940.0
394,Income,"Household Income 45000 to 49999 by Race, White Alone, Not Hispanic or Latino",None,0.0,2557.0,0.0,2181.0,0.0,2361.0,0.0,2671.0,0.0,2514.0,0.0,2422.0,0.0,2803.0,0.0,3426.0,0.0,3672.0,0.0,4040.0,0.0,4152.0,0.0,4466.0,0.0,4635.0,0.0,4397.0,0.0,4506.0,0.0,7298.0
395,Income,Household Income 50000 to 59999,None,0.0,11035.0,0.0,11474.0,0.0,13172.0,0.0,13729.0,0.0,13496.0,0.0,14334.0,0.0,14470.0,0.0,15341.0,0.0,17317.0,0.0,18365.0,0.0,19378.0,0.0,19492.0,0.0,19646.0,0.0,20395.0,0.0,20695.0,0.0,24932.0
396,Income,"Household Income 50000 to 59999 by Race, American Indian and Alaska Native Alone",None,0.0,180.0,0.0,237.0,0.0,152.0,0.0,176.0,0.0,99.0,0.0,76.0,0.0,73.0,0.0,116.0,0.0,47.0,0.0,59.0,0.0,57.0,0.0,65.0,0.0,31.0,0.0,61.0,0.0,103.0,0.0,25.0
397,Income,"Household Income 50000 to 59999 by Race, Asian Alone",None,0.0,3784.0,0.0,4012.0,0.0,4731.0,0.0,4761.0,0.0,4678.0,0.0,4938.0,0.0,4723.0,0.0,5026.0,0.0,5473.0,0.0,5525.0,0.0,5452.0,0.0,5229.0,0.0,5285.0,0.0,5196.0,0.0,5456.0,0.0,6112.0
398,Income,"Household Income 50000 to 59999 by Race, Black or African American Alone",None,0.0,895.0,0.0,893.0,0.0,1087.0,0.0,888.0,0.0,827.0,0.0,645.0,0.0,781.0,0.0,908.0,0.0,971.0,0.0,1101.0,0.0,1310.0,0.0,1483.0,0.0,1537.0,0.0,1491.0,0.0,1751.0,0.0,1414.0
399,Income,"Household Income 50000 to 59999 by Race, Hispanic or Latino",None,0.0,1584.0,0.0,1656.0,0.0,2254.0,0.0,2567.0,0.0,2172.0,0.0,2307.0,0.0,2388.0,0.0,2521.0,0.0,2747.0,0.0,3056.0,0.0,3244.0,0.0,3233.0,0.0,3289.0,0.0,3255.0,0.0,3034.0,0.0,3106.0
400,Income,"Household Income 50000 to 59999 by Race, Native Hawaiian and Other Pacific Islander Alone",None,0.0,75.0,0.0,81.0,0.0,10.0,0.0,116.0,0.0,42.0,0.0,28.0,0.0,36.0,0.0,45.0,0.0,113.0,0.0,114.0,0.0,115.0,0.0,51.0,0.0,80.0,0.0,98.0,0.0,90.0,0.0,30.0
401,Income,"Household Income 50000 to 59999 by Race, Some Other Race Alone",None,0.0,830.0,0.0,754.0,0.0,1271.0,0.0,1503.0,0.0,1245.0,0.0,1397.0,0.0,1148.0,0.0,1075.0,0.0,1281.0,0.0,1291.0,0.0,1310.0,0.0,1150.0,0.0,946.0,0.0,969.0,0.0,963.0,0.0,1417.0
402,Income,"Household Income 50000 to 59999 by Race, Two or More Races",None,0.0,871.0,0.0,712.0,0.0,916.0,0.0,738.0,0.0,755.0,0.0,608.0,0.0,488.0,0.0,637.0,0.0,722.0,0.0,714.0,0.0,747.0,0.0,705.0,0.0,576.0,0.0,601.0,0.0,522.0,0.0,1005.0
403,Income,"Household Income 50000 to 59999 by Race, White Alone",None,0.0,4400.0,0.0,4785.0,0.0,5005.0,0.0,5547.0,0.0,5850.0,0.0,6642.0,0.0,7221.0,0.0,7534.0,0.0,8710.0,0.0,9561.0,0.0,10387.0,0.0,10809.0,0.0,11191.0,0.0,11979.0,0.0,11810.0,0.0,14929.0
404,Income,"Household Income 50000 to 59999 by Race, White Alone, Not Hispanic or Latino",None,0.0,4205.0,0.0,4320.0,0.0,4492.0,0.0,5102.0,0.0,5482.0,0.0,5987.0,0.0,6258.0,0.0,6439.0,0.0,7391.0,0.0,7992.0,0.0,8649.0,0.0,8989.0,0.0,9122.0,0.0,9976.0,0.0,9993.0,0.0,13530.0
405,Income,Household Income 60000 to 74999,None,0.0,17650.0,0.0,17737.0,0.0,17182.0,0.0,19022.0,0.0,20959.0,0.0,21137.0,0.0,23398.0,0.0,24553.0,0.0,25900.0,0.0,26979.0,0.0,26252.0,0.0,26291.0,0.0,26841.0,0.0,26781.0,0.0,27010.0,0.0,33365.0
406,Income,"Household Income 60000 to 74999 by Race, American Indian and Alaska Native Alone",None,0.0,252.0,0.0,189.0,0.0,108.0,0.0,46.0,0.0,76.0,0.0,43.0,0.0,49.0,0.0,91.0,0.0,102.0,0.0,129.0,0.0,139.0,0.0,155.0,0.0,123.0,0.0,134.0,0.0,86.0,0.0,129.0
407,Income,"Household Income 60000 to 74999 by Race, Asian Alone",None,0.0,6320.0,0.0,6292.0,0.0,5499.0,0.0,6098.0,0.0,6896.0,0.0,6812.0,0.0,7563.0,0.0,7624.0,0.0,7991.0,0.0,8117.0,0.0,7621.0,0.0,7694.0,0.0,7658.0,0.0,7188.0,0.0,6884.0,0.0,8050.0
408,Income,"Household Income 60000 to 74999 by Race, Black or African American Alone",None,0.0,1227.0,0.0,1058.0,0.0,1056.0,0.0,1244.0,0.0,1220.0,0.0,1264.0,0.0,1203.0,0.0,1382.0,0.0,1437.0,0.0,1230.0,0.0,1256.0,0.0,1317.0,0.0,1253.0,0.0,1364.0,0.0,1324.0,0.0,1672.0
409,Income,"Household Income 60000 to 74999 by Race, Hispanic or Latino",None,0.0,3409.0,0.0,3173.0,0.0,2957.0,0.0,3604.0,0.0,3595.0,0.0,3429.0,0.0,3548.0,0.0,3711.0,0.0,4013.0,0.0,4142.0,0.0,4067.0,0.0,3701.0,0.0,3755.0,0.0,3869.0,0.0,3947.0,0.0,3456.0
410,Income,"Household Income 60000 to 74999 by Race, Native Hawaiian and Other Pacific Islander Alone",None,0.0,132.0,0.0,109.0,0.0,158.0,0.0,38.0,0.0,28.0,0.0,63.0,0.0,98.0,0.0,132.0,0.0,124.0,0.0,127.0,0.0,117.0,0.0,45.0,0.0,88.0,0.0,83.0,0.0,102.0,0.0,62.0
411,Income,"Household Income 60000 to 74999 by Race, Some Other Race Alone",None,0.0,1562.0,0.0,1555.0,0.0,1355.0,0.0,1727.0,0.0,1729.0,0.0,1867.0,0.0,1730.0,0.0,1829.0,0.0,1999.0,0.0,2131.0,0.0,1948.0,0.0,1594.0,0.0,1261.0,0.0,1166.0,0.0,1137.0,0.0,1353.0
412,Income,"Household Income 60000 to 74999 by Race, Two or More Races",None,0.0,1681.0,0.0,1623.0,0.0,1395.0,0.0,1756.0,0.0,1352.0,0.0,849.0,0.0,1011.0,0.0,821.0,0.0,805.0,0.0,873.0,0.0,762.0,0.0,748.0,0.0,987.0,0.0,970.0,0.0,966.0,0.0,1419.0
413,Income,"Household Income 60000 to 74999 by Race, White Alone",None,0.0,6476.0,0.0,6911.0,0.0,7611.0,0.0,8113.0,0.0,9658.0,0.0,10239.0,0.0,11744.0,0.0,12674.0,0.0,13442.0,0.0,14372.0,0.0,14409.0,0.0,14738.0,0.0,15471.0,0.0,15876.0,0.0,16511.0,0.0,20680.0
414,Income,"Household Income 60000 to 74999 by Race, White Alone, Not Hispanic or Latino",None,0.0,5919.0,0.0,6335.0,0.0,6918.0,0.0,7162.0,0.0,8519.0,0.0,8960.0,0.0,10354.0,0.0,11198.0,0.0,11831.0,0.0,12694.0,0.0,12549.0,0.0,12845.0,0.0,13227.0,0.0,13434.0,0.0,13920.0,0.0,18917.0
415,Income,Household Income 75000 to 99999,None,0.0,29418.0,0.0,30304.0,0.0,30936.0,0.0,29804.0,0.0,30297.0,0.0,32723.0,0.0,33589.0,0.0,34768.0,0.0,36333.0,0.0,36784.0,0.0,36872.0,0.0,37860.0,0.0,37058.0,0.0,37903.0,0.0,38689.0,7.0,39969.0
416,Income,"Household Income 75000 to 99999 by Race, American Indian and Alaska Native Alone",None,0.0,150.0,0.0,129.0,0.0,16.0,0.0,18.0,0.0,29.0,0.0,87.0,0.0,76.0,0.0,176.0,0.0,120.0,0.0,120.0,0.0,150.0,0.0,151.0,0.0,167.0,0.0,126.0,0.0,171.0,7.0,121.0
417,Income,"Household Income 75000 to 99999 by Race, Asian Alone",None,0.0,9761.0,0.0,10019.0,0.0,10934.0,0.0,10526.0,0.0,10623.0,0.0,10817.0,0.0,10945.0,0.0,10089.0,0.0,10446.0,0.0,10505.0,0.0,10718.0,0.0,11137.0,0.0,10562.0,0.0,11445.0,0.0,11105.0,0.0,9765.0
418,Income,"Household Income 75000 to 99999 by Race, Black or African American Alone",None,0.0,1334.0,0.0,1438.0,0.0,1298.0,0.0,937.0,0.0,881.0,0.0,1076.0,0.0,1016.0,0.0,1020.0,0.0,1228.0,0.0,1452.0,0.0,1432.0,0.0,1573.0,0.0,1494.0,0.0,1271.0,0.0,1428.0,0.0,1896.0
419,Income,"Household Income 75000 to 99999 by Race, Hispanic or Latino",None,0.0,4865.0,0.0,5124.0,0.0,4993.0,0.0,4130.0,0.0,4033.0,0.0,4765.0,0.0,4688.0,0.0,4640.0,0.0,4664.0,0.0,4608.0,0.0,4378.0,0.0,4253.0,0.0,4170.0,0.0,4040.0,0.0,4161.0,0.0,3479.0
420,Income,"Household Income 75000 to 99999 by Race, Native Hawaiian and Other Pacific Islander Alone",None,0.0,44.0,0.0,130.0,0.0,151.0,0.0,123.0,0.0,188.0,0.0,182.0,0.0,167.0,0.0,133.0,0.0,84.0,0.0,79.0,0.0,157.0,0.0,179.0,0.0,190.0,0.0,162.0,0.0,217.0,0.0,60.0
421,Income,"Household Income 75000 to 99999 by Race, Some Other Race Alone",None,0.0,2476.0,0.0,2909.0,0.0,2812.0,0.0,2083.0,0.0,1913.0,0.0,2101.0,0.0,2180.0,0.0,2008.0,0.0,1977.0,0.0,1829.0,0.0,1571.0,0.0,1561.0,0.0,1288.0,0.0,1096.0,0.0,1073.0,0.0,1358.0
422,Income,"Household Income 75000 to 99999 by Race, Two or More Races",None,0.0,3064.0,0.0,2672.0,0.0,2529.0,0.0,1786.0,0.0,1437.0,0.0,1343.0,0.0,1215.0,0.0,1313.0,0.0,1561.0,0.0,1227.0,0.0,1204.0,0.0,1248.0,0.0,1225.0,0.0,1100.0,0.0,1173.0,0.0,1362.0
423,Income,"Household Income 75000 to 99999 by Race, White Alone",None,0.0,12589.0,0.0,13007.0,0.0,13196.0,0.0,14331.0,0.0,15226.0,0.0,17117.0,0.0,17990.0,0.0,20029.0,0.0,20917.0,0.0,21572.0,0.0,21640.0,0.0,22011.0,0.0,22132.0,0.0,22703.0,0.0,23522.0,0.0,25407.0
424,Income,"Household Income 75000 to 99999 by Race, White Alone, Not Hispanic or Latino",None,0.0,11961.0,0.0,11983.0,0.0,11940.0,0.0,12955.0,0.0,13647.0,0.0,14971.0,0.0,15904.0,0.0,17907.0,0.0,18729.0,0.0,19094.0,0.0,19108.0,0.0,19489.0,0.0,19488.0,0.0,19992.0,0.0,20674.0,0.0,23640.0
425,Income,Household Income Greater than 200000,None,0.0,132400.0,0.0,130863.0,0.0,125937.0,0.0,113561.0,0.0,98664.0,0.0,97866.0,0.0,86676.0,0.0,76014.0,0.0,65693.0,0.0,58060.0,0.0,52380.0,0.0,48524.0,0.0,45348.0,0.0,42493.0,0.0,39183.0,0.0,20260.0
426,Income,"Household Income Greater than 200000 by Race, American Indian and Alaska Native Alone",None,0.0,370.0,0.0,201.0,0.0,203.0,0.0,89.0,0.0,65.0,0.0,71.0,0.0,99.0,0.0,70.0,0.0,44.0,0.0,47.0,0.0,51.0,0.0,75.0,0.0,50.0,0.0,62.0,0.0,87.0,0.0,48.0
427,Income,"Household Income Greater than 200000 by Race, Asian Alone",None,0.0,38292.0,0.0,36044.0,0.0,32878.0,0.0,28924.0,0.0,25343.0,0.0,23164.0,0.0,19646.0,0.0,17099.0,0.0,14352.0,0.0,12168.0,0.0,10532.0,0.0,9692.0,0.0,8164.0,0.0,7536.0,0.0,7047.0,0.0,2540.0
428,Income,"Household Income Greater than 200000 by Race, Black or African American Alone",None,0.0,2375.0,0.0,2260.0,0.0,2632.0,0.0,2194.0,0.0,2020.0,0.0,1916.0,0.0,1435.0,0.0,1049.0,0.0,680.0,0.0,711.0,0.0,694.0,0.0,731.0,0.0,610.0,0.0,691.0,0.0,579.0,0.0,422.0
429,Income,"Household Income Greater than 200000 by Race, Hispanic or Latino",None,0.0,11364.0,0.0,10790.0,0.0,9516.0,0.0,7260.0,0.0,6080.0,0.0,6072.0,0.0,5387.0,0.0,4537.0,0.0,3807.0,0.0,3243.0,0.0,2916.0,0.0,2447.0,0.0,2247.0,0.0,2104.0,0.0,1974.0,0.0,740.0
430,Income,"Household Income Greater than 200000 by Race, Native Hawaiian and Other Pacific Islander Alone",None,0.0,344.0,0.0,401.0,0.0,276.0,0.0,180.0,0.0,124.0,0.0,94.0,0.0,92.0,0.0,62.0,0.0,12.0,0.0,9.0,0.0,21.0,0.0,16.0,0.0,6.0,0.0,21.0,0.0,21.0,0.0,0.0
431,Income,"Household Income Greater than 200000 by Race, Some Other Race Alone",None,0.0,3915.0,0.0,3826.0,0.0,3185.0,0.0,2453.0,0.0,1860.0,0.0,1539.0,0.0,1518.0,0.0,1228.0,0.0,809.0,0.0,613.0,0.0,557.0,0.0,378.0,0.0,331.0,0.0,328.0,0.0,394.0,0.0,167.0
432,Income,"Household Income Greater than 200000 by Race, Two or More Races",None,0.0,11012.0,0.0,9628.0,0.0,8315.0,0.0,6636.0,0.0,5220.0,0.0,4190.0,0.0,3622.0,0.0,2726.0,0.0,1922.0,0.0,1662.0,0.0,1239.0,0.0,1151.0,0.0,895.0,0.0,923.0,0.0,798.0,0.0,365.0
433,Income,"Household Income Greater than 200000 by Race, White Alone",None,0.0,76092.0,0.0,78503.0,0.0,78448.0,0.0,73085.0,0.0,64032.0,0.0,66892.0,0.0,60264.0,0.0,53780.0,0.0,47874.0,0.0,42850.0,0.0,39286.0,0.0,36481.0,0.0,35292.0,0.0,32932.0,0.0,30257.0,0.0,16718.0
434,Income,"Household Income Greater than 200000 by Race, White Alone, Not Hispanic or Latino",None,0.0,73335.0,0.0,75159.0,0.0,74766.0,0.0,69710.0,0.0,60704.0,0.0,63023.0,0.0,56874.0,0.0,50858.0,0.0,45167.0,0.0,40512.0,0.0,37153.0,0.0,34603.0,0.0,33457.0,0.0,31325.0,0.0,28742.0,0.0,16273.0
435,Income,Household Income Less than 10000,None,0.0,17117.0,0.0,15332.0,0.0,15250.0,0.0,16253.0,0.0,16356.0,0.0,17060.0,0.0,18530.0,0.0,20160.0,0.0,22331.0,0.0,22966.0,0.0,22534.0,0.0,23124.0,0.0,22697.0,0.0,21497.0,0.0,22063.0,9.0,32261.0
436,Income,"Household Income Less than 10000 by Race, American Indian and Alaska Native Alone",None,0.0,99.0,0.0,116.0,0.0,104.0,0.0,52.0,0.0,17.0,0.0,50.0,0.0,39.0,0.0,92.0,0.0,132.0,0.0,163.0,0.0,162.0,0.0,209.0,0.0,183.0,0.0,115.0,0.0,152.0,0.0,267.0
437,Income,"Household Income Less than 10000 by Race, Asian Alone",None,0.0,6473.0,0.0,5564.0,0.0,5841.0,0.0,5884.0,0.0,6240.0,0.0,6042.0,0.0,6586.0,0.0,7242.0,0.0,8022.0,0.0,8171.0,0.0,8122.0,0.0,8368.0,0.0,7671.0,0.0,7048.0,0.0,7067.0,0.0,10015.0
438,Income,"Household Income Less than 10000 by Race, Black or African American Alone",None,0.0,1500.0,0.0,1627.0,0.0,1829.0,0.0,2277.0,0.0,2403.0,0.0,2492.0,0.0,2781.0,0.0,3274.0,0.0,3649.0,0.0,3508.0,0.0,3576.0,0.0,3737.0,0.0,3636.0,0.0,3406.0,0.0,3560.0,0.0,5118.0
439,Income,"Household Income Less than 10000 by Race, Hispanic or Latino",None,0.0,2594.0,0.0,2097.0,0.0,1899.0,0.0,1932.0,0.0,1973.0,0.0,2320.0,0.0,2394.0,0.0,2290.0,0.0,2598.0,0.0,2659.0,0.0,2461.0,0.0,2521.0,0.0,2613.0,0.0,2332.0,0.0,2076.0,0.0,3137.0
440,Income,"Household Income Less than 10000 by Race, Native Hawaiian and Other Pacific Islander Alone",None,0.0,68.0,0.0,72.0,0.0,49.0,0.0,38.0,0.0,26.0,0.0,26.0,0.0,53.0,0.0,69.0,0.0,102.0,0.0,199.0,0.0,169.0,0.0,141.0,0.0,115.0,0.0,77.0,0.0,34.0,0.0,107.0
441,Income,"Household Income Less than 10000 by Race, Some Other Race Alone",None,0.0,1353.0,0.0,1210.0,0.0,1078.0,0.0,1103.0,0.0,1010.0,0.0,1206.0,0.0,1150.0,0.0,880.0,0.0,1053.0,0.0,1018.0,0.0,977.0,0.0,909.0,0.0,850.0,0.0,638.0,0.0,587.0,0.0,1200.0
442,Income,"Household Income Less than 10000 by Race, Two or More Races",None,0.0,1602.0,0.0,1191.0,0.0,1075.0,0.0,875.0,0.0,660.0,0.0,632.0,0.0,676.0,0.0,741.0,0.0,976.0,0.0,995.0,0.0,975.0,0.0,1045.0,0.0,997.0,0.0,1064.0,0.0,946.0,0.0,1428.0
443,Income,"Household Income Less than 10000 by Race, White Alone",None,0.0,6022.0,0.0,5552.0,0.0,5274.0,0.0,6024.0,0.0,6000.0,0.0,6612.0,0.0,7245.0,0.0,7862.0,0.0,8397.0,0.0,8912.0,0.0,8553.0,0.0,8715.0,0.0,9245.0,0.0,9149.0,0.0,9717.0,9.0,14126.0
444,Income,"Household Income Less than 10000 by Race, White Alone, Not Hispanic or Latino",None,0.0,5610.0,0.0,5179.0,0.0,4767.0,0.0,5354.0,0.0,5083.0,0.0,5523.0,0.0,6095.0,0.0,6703.0,0.0,7114.0,0.0,7489.0,0.0,7327.0,0.0,7377.0,0.0,7735.0,0.0,7770.0,0.0,8478.0,9.0,12693.0
445,Income,Households Total for Income,None,0.0,362994.0,0.0,361734.0,0.0,360015.0,0.0,360574.0,0.0,347723.0,0.0,361559.0,0.0,358942.0,0.0,358040.0,0.0,356034.0,0.0,352566.0,0.0,348153.0,0.0,344700.0,0.0,340178.0,0.0,337745.0,0.0,335264.0,37.0,329850.0
446,Income,"Households Total for Income by Race, American Indian and Alaska Native Alone",None,0.0,2072.0,0.0,1998.0,0.0,1524.0,0.0,1489.0,0.0,1320.0,0.0,1255.0,0.0,984.0,0.0,1238.0,0.0,1084.0,0.0,1139.0,0.0,1392.0,0.0,1473.0,0.0,1456.0,0.0,1478.0,0.0,1600.0,7.0,1321.0
447,Income,"Households Total for Income by Race, Asian Alone",None,0.0,118853.0,0.0,116085.0,0.0,113661.0,0.0,111673.0,0.0,110248.0,0.0,110514.0,0.0,108169.0,0.0,106239.0,0.0,104027.0,0.0,101793.0,0.0,98581.0,0.0,96884.0,0.0,94427.0,0.0,93135.0,0.0,91188.0,0.0,78922.0
448,Income,"Households Total for Income by Race, Black or African American Alone",None,0.0,16401.0,0.0,16692.0,0.0,17551.0,0.0,17797.0,0.0,17710.0,0.0,18488.0,0.0,17889.0,0.0,18554.0,0.0,18542.0,0.0,19099.0,0.0,20003.0,0.0,21006.0,0.0,20865.0,0.0,21667.0,0.0,21793.0,0.0,24273.0
449,Income,"Households Total for Income by Race, Hispanic or Latino",None,0.0,46625.0,0.0,44924.0,0.0,42976.0,0.0,42429.0,0.0,39172.0,0.0,42371.0,0.0,42312.0,0.0,42253.0,0.0,42294.0,0.0,41642.0,0.0,40169.0,0.0,38879.0,0.0,37954.0,0.0,37059.0,0.0,36796.0,0.0,31874.0
450,Income,"Households Total for Income by Race, Native Hawaiian and Other Pacific Islander Alone",None,0.0,1013.0,0.0,1272.0,0.0,1144.0,0.0,1180.0,0.0,1048.0,0.0,977.0,0.0,1047.0,0.0,1116.0,0.0,1077.0,0.0,1105.0,0.0,1178.0,0.0,1045.0,0.0,1122.0,0.0,1093.0,0.0,1087.0,0.0,843.0
451,Income,"Households Total for Income by Race, Some Other Race Alone",None,0.0,20773.0,0.0,19978.0,0.0,19874.0,0.0,19712.0,0.0,17847.0,0.0,19414.0,0.0,18983.0,0.0,18560.0,0.0,18044.0,0.0,16854.0,0.0,15196.0,0.0,13693.0,0.0,11668.0,0.0,10512.0,0.0,9995.0,0.0,12743.0
452,Income,"Households Total for Income by Race, Two or More Races",None,0.0,33498.0,0.0,29735.0,0.0,25811.0,0.0,22093.0,0.0,17585.0,0.0,14328.0,0.0,13769.0,0.0,12898.0,0.0,12640.0,0.0,11824.0,0.0,11336.0,0.0,10876.0,0.0,10553.0,0.0,9798.0,0.0,9406.0,0.0,11850.0
453,Income,"Households Total for Income by Race, White Alone",None,0.0,170384.0,0.0,175974.0,0.0,180450.0,0.0,186630.0,0.0,181965.0,0.0,196583.0,0.0,198101.0,0.0,199435.0,0.0,200620.0,0.0,200752.0,0.0,200467.0,0.0,199723.0,0.0,200087.0,0.0,200062.0,0.0,200195.0,30.0,199898.0
